,0,1,2,3,4,5,6,7,8,9
181,2.1775134,-0.38347214,-1.0333377,-0.18500702,-0.47753116,1.3784298,-1.0439435,1.4997578,0.66852105,-2.9840853
182,0.46107185,0.5634602,0.84603184,-0.8911102,-0.36624548,0.29447675,0.5390774,-1.3374974,0.8487181,0.47120318
183,0.2793999,0.8617154,0.34882158,-0.8911102,0.4654958,0.11538225,0.43250453,-0.7879166,-0.6361749,0.23439792
184,-0.48208642,-1.2199736,0.505539,-0.8911102,-1.1392962,-0.64710635,0.22577502,-0.77794385,-0.6361749,0.0060095135
185,-0.98378134,0.9355596,-1.467766,1.8653809,0.98508793,-0.64710635,-0.5155295,0.87627345,-0.6361749,0.47088465
186,-0.120903105,-0.3345112,1.1284875,-0.8911102,-0.043063898,-0.64710635,1.268901,0.31026882,-0.6361749,0.14149821
187,-0.4923706,-0.42334962,1.3540608,-0.2249755,0.30098936,-0.64710635,1.419712,2.4665272,-0.6361749,-0.20429584
188,-0.5036813,1.0714065,-1.4023685,1.1742547,1.0500993,0.09580244,-0.96877337,-0.48844817,-0.6361749,0.9674453
189,-0.98378134,-1.2199736,1.7629323,0.20399898,-1.1392962,-0.64710635,2.316104,-1.3374974,-0.6361749,-0.7051417
190,-0.5675915,-0.7928908,0.7822265,-0.8911102,-0.61055326,-0.64710635,0.93193907,-0.58508754,-0.6361749,0.25124013
191,1.6713266,-0.76440555,-1.0442173,-0.8911102,-0.5752877,1.4840117,-0.9610555,-0.15880314,1.5681062,0.918122
192,-0.98378134,1.2250173,-0.21907376,0.9066347,-0.46386096,-0.64710635,-0.86613417,1.8729093,-0.6361749,-0.11838812
193,-0.51629204,1.5537764,-1.5172238,0.7640516,1.0204557,-0.64710635,-0.9777635,-0.8160943,-0.6361749,0.06808375
194,-0.98378134,0.60556924,0.93389463,1.0336424,0.8893864,-0.047360886,0.6262104,-0.90521735,-0.6361749,0.52007204
195,-0.49291244,0.010779788,-1.0690194,0.8169869,0.770006,-0.64710635,-0.65939796,-0.47246525,-0.6361749,0.0009109828
196,0.4337882,-1.2199736,0.30689508,-0.8911102,-0.546844,0.07450601,-0.2098076,2.7478943,0.110211,-0.032973755
197,-0.4080107,-0.6291333,0.2886177,-0.8911102,1.0975668,-0.64710635,-0.1470552,0.21859848,-0.6361749,0.38629988
198,0.16125336,-0.7083423,0.9504823,-0.8911102,-1.1392962,1.7609612,0.866788,0.08205086,1.4009209,-0.09051997
199,1.3569261,-1.2199736,1.0550051,-0.3363603,-0.61938053,-0.013844168,0.87025195,2.1486707,0.01882769,0.3472734
200,-0.59646803,1.4696076,-1.1844989,1.4042412,1.7229121,-0.64710635,-0.78866583,-0.42694846,-0.6361749,0.9902885
201,-0.49775627,-0.7212278,0.5540726,0.15151548,-1.1392962,-0.64710635,0.5482604,0.28220126,-0.6361749,-0.6318943
202,1.853436,-0.83270735,-0.9998455,-0.8911102,-0.6598475,2.0077124,-1.422607,-0.4449298,1.6029514,-2.2105277
203,-0.98378134,0.98105717,-1.3932734,2.0164113,0.8989313,-0.078019775,-0.8250243,0.27138913,-0.6361749,0.6112482
204,-0.5119959,1.441045,-0.098467186,0.7738689,0.87016433,-0.64710635,-0.12458971,-0.8113027,-0.6361749,0.07926116
205,0.23393716,-0.6601441,1.6132581,0.2574121,-1.1392962,-0.64710635,1.87626,-0.72903025,-0.6361749,-0.6136626
206,-0.210556,0.67535955,0.19044743,1.0846788,0.098468184,0.5493857,0.25201088,-1.3374974,0.14662836,0.012043801
